Sara,,,All,1,"Does the GSP identify benefits or impacts of identified projects and management actions to key beneficial users such as GDEs, drinking water users, tribes, DACs?","NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","beneficial users, environment, GDE, DAC, trib*",No,,,"1. Do they identify explicity beneficial users? No
2. Do they describe the impact or benefit to the users identified?
3. Across all PMAs, do they include GDEs, drinking water users, Tribes and DACs? If yes, which? 
4. Are the projects proposed, ongoing?
5. Are the projects implemented by GSA or others?
",
Martha/Sara,,,DACs,2,Does the GSP include any recharge projects with explicit benefits to DACs?,"NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","recharge, managed aquifer recharge, MAR",No,"9.4.3. State Water Project Recharge Basin
To enhance recharge in the Edna Valley, a groundwater recharge basin could be constructed to percolate SWP water. A groundwater recharge basin is a bermed basin structure designed for the
purpose of efficiently allowing water collected in the basin to infiltrate through the ground surface, percolate through the vadose zone, and ultimately recharge the underlying aquifer. The concept of this
project is to construct a recharge basin in the Edna Valley and supply it with water obtained from the SWP to recharge the aquifer.
The conceptual location selected for this project is near the southeast corner of Biddle Ranch Road and State Highway 227 (aka, Edna Road, Figure 9-3). This area is classified as having high recharge
potential in the Stillwater Percolation zone Study discussed in Chapter 4 (Basin Setting). This land is currently utilized for agriculture, and it is assumed that a parcel of land adequate to build the recharge
basin could be purchased. Water would be conveyed via a 6,000 foot 6-inch pipeline from the SWP pipeline, along Biddle Ranch Rd, to a newly constructed recharge basin on approximately 5 acres of
land along Orcutt Road. 
9.4.3.1. Project Benefits (§ 354.44.5)
In order to assess this project’s benefits to the aquifer and effect on sustainability of the Basin in terms of expected water levels, Project Scenario 2 was simulated using the integrated GSFLOW model
developed as part of the GSP effort. The project was defined to represent 500 AFY of supplemental water provided from the SWP made available to a newly constructed recharge basin to be located in
Edna Valley. Benefits of recharge basins versus direct delivery to offset pumping include the potential to deliver water during seasonal periods when there is less demand for SWP water supplies and
capacity in the SWP conveyance systems.
A baseline simulation was performed as previously described. The recharge basin is assumed to be less than 500 feet by 500 feet in area and is simulated in a single cell in the model. Recharge is input
as a flux in MODFLOW (feet/day), so a flux rate equivalent to 500 AFY percolating into a 500 ft by 500 ft cell was input into model cell on a constant basis. The project was defined as beginning in 2026,
allowing five years for project design and implementation.
Figure 9-3 displays the baseline and Project Scenario 2 hydrographs for this project for the four Edna
Valley wells identified as RMS for the Chronic Lowering of Groundwater Levels Sustainability Indicator.
Data indicate that the increase in water levels over the baseline scenario in year 2042 at these wells
ranges from 2 feet at EV-16 to 52 feet at EV-04, which is the closest RMS to the recharge basin
location. The water level increase in the SWP recharge basin scenario over baseline was 21 feet at EV-
09, and 4 feet at EV-13. These results are summarized in Table 9-6.",Page 9-16 / 9.4.3.1,"1. Are there projects that involve groundwater recharge? Yes
2. Do those projects list explicit benefits to DACs? No
3. Are the projects new, on-going and proposed? Feasibility study: 0 to 1 years/Design/Construction: 1 to 5 years
4. Are the projects implemented by the GSP or others? GSP
5. If others, is the GSP coordinating with the others in implementation?
They do have recharge projects and the city of SLO is a DAC, however no explicit mention of DAC. Figure 9-3 shows the location for this project",
Sara,,,DACs / Drinking Water,NA,Does the GSP include a drinking water well mitigation program to avoid significiant and unreasonable loss of drinking water?,"NO: No well mitigation program SOMEWHAT: well mitigation program, but not explicitly for drinking water users and DACs &/ proposed or on-going with coordination YES: well mitigation program for drinking water users and DACs","drinking water, well mitigation program",No,,,"1. Is there a well mitigation program? No
2. Is the program new, on-going or proposed?
3. Is the well mitigation program explicitly for drinking water users and DACs? No
NO mention of DAC or Drinking water well mitigation",
Sara,,,DACs,1,Does the GSP identify potential impacts to water quality from Projects and Management Actions?,"NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","water quality, disadvantaged communit*, DAC",Somewhat,"9.4.1. State Water Project for Agricultural Irrigation
The Coastal Branch of the SWP conveys water from the California Aqueduct to San Luis Obispo and Santa Barbara Counties (Figure 9-1). The California Aqueduct is operated by the California Department of Water Resources (DWR). The Coastal Branch provides water to two SWP Contractors: the Santa Barbara County Flood Control and Water Conservation District (via the Central Coast Water Authority
(CCWA), a Joint Powers Authority) and the SLOCFCWCD. The CCWA owns, operates, and maintains the Polonio Pass Water Treatment Plant (PPWTP) and operates the portion of the Coastal Branch that
is downstream of Polonio Pass.
The Coastal Branch transects the Edna Valley subarea and runs along Orcutt Road as shown in Figure 9-1. This project includes the construction of a new turnout to the Coastal Branch along Orcutt Rd south
of the Energy Dissipation Valve and 200 feet of 10-inch pipeline to connect to the existing Edna Valley Growers Mutual Water Company distribution system. The project would allow for approximately 1,000
AFY of SWP water based on the availability and cost of SWP water and will offset an equivalent amount of the irrigation demands currently met by groundwater. The SWP water is a treated water
supply and may require dechlorination before being used for agricultural purposes. SWP water for irrigation use to offset pumping could be purchased from 1) District subcontractors that
receive their SWP water through Lopez and Chorro Valley Participants, 2) Santa Barbara County Participants or 3) a portion of the SLOCFCWCD's unsubscribed Table A amount (14,463 AFY). Any
necessary agreements/terms would need to be identified, negotiated and developed amongst relevant parties, and environmental review would need to be conducted, to facilitate the transfers. The recent
adoption of the Water Management Tools Amendment to the SWP Contracts by the SLOCFCWCD and the Santa Barbara County Flood Control and Water Conservation District (SBCWCFCD) presents new
opportunities for obtaining SWP water supply and delivery capacity to Edna Valley.///  Investigating the use of SWP as a supplemental water source would occur within the first year of
implementation. Following the recommendations of the feasibility study, negotiations to acquire SWP from the identified sellers could take up to 5 years. The design and construction of the turnout and
pipeline could occur concurrent with the negotiations and occur within 5 years.",Page 9-12 / 9.4.1 ,"1. Do those projects list potential impacts to water quality? Indirectly they mention it on table 9-3
2. Are the projects new, on-going or proposed? Feasibility study: 0 to 1 years Design/Construction: 1 to 5 years
3. Are the projects implemented by the GSP or others? GSP and Water district
4. If others, is the GSP coordinating with the others in implementation? Yes
5. Do they mention DAC? No

This project is in part with water district.I nvestigating the use of State water project as a supplemental water source would occur within the first year of
implementation. In table 9-3 they mention this project will benefit the water quality, probably indirectly because it will offset 1000 AFY met by groundwater. No mention of DAC",
Lauren,OTHER,,,NA,Does the GSP have plans to use Open ET to monitor groundwater extractions from agriculture?,"No: Open ET not mentioned in GSP
Somewhat: Satellite based evapotranspiration used in analysis and monitoring for future groundwater extractions from agriculture
Yes: Open ET identified as a resource that will be used for monitoring future extractions from agriculture",OpenET,No,,,,
Lauren,,,,NA,Does the GSP have plans to install meters on wells in the basin?,"No: No mention of installing meters on wells or mentions meters as a DWR recommendation but no plans to install
Somewhat: Mentions potential plans for installing meters in event of exceedance, or identifies need for meters but no details of plans for installation
Yes: Describes plans for installing meters in detail as a planned project  ",meters,Yes,"As described in Chapter 6 (Water Budget), groundwater extraction from wells is the primary component of outflow within the groundwater budget. Estimates for historical pumping were derived from various sources, including purveyor records, land use data and water duty factors, and daily soil-moisture budgets. The total estimated groundwater production in the SLO Basin during the water budget period of 2016 to 2019 was approximately 6,000 AFY. Of the 6,000 AFY, only about 5% or 300 AFY is metered. Groundwater purveyor meter records were provided by the City of San Luis Obispo, Golden State Water Company, Edna Ranch MWC, and Varian Ranch MWC. A groundwater extraction metering and reporting plan is a foundational component of the GSP that will facilitate the reporting of groundwater extraction data and the development of a groundwater accounting framework. The collection and reporting of this data will enable the GSAs to adaptively manage the groundwater resources. The location and quantity of agricultural pumping was identified as a significant data gap during the development of the water budget and integrated model. The collection of metered groundwater pumping data will provide a key metric to evaluate the effectiveness of the demand management strategies that will be included in the Demand Management Plan. The Groundwater Extraction Metering and Reporting Plan will include a de minimis self-certification and non de minimis extraction and reporting program. ",9-35 / 9.5.2,,
Lauren,,,,NA,"Does the GSP have plans to implement demand reduction (e.g., pumping cuts) in the basin?","No:  Demand reduction not mentioned 
Somewhat: Mentions potential plans for demand reduction in event of exceedance, or future potential PMAs of demand reduction
Yes: Planned PMAs of demand reduction are described","demand, demand reduction, pumping cuts, demand management",Somewhat,"9.5.3.5. Pumping Reductions
The projects and management actions described above are developed to maintain groundwater levels above minimum thresholds through in-lieu pumping reductions or increased recharge. The Demand Management Plan prioritizes the development of water conservation measures, irrigation efficiencies, volunteer water efficient crop conversion and the volunteer fallowing of crops to avoid mandatory direct pumping reductions. Mandatory pumping reductions may be required if the criteria for undesirable results for the sustainability indicators as described in Chapter 8 (Sustainable Management Criteria) is met. The implementation of the mandatory direct pumping reductions will be addressed in the Demand Management Plan.",9- 39 / 9.5.3.5,"Pumping cuts ""may"" be required if undesirable results met. Other demand management actions are described in Section 9.3.3 but are either existing programs that SLO and other water companies are doing, or are voluntary programs that GSP is proposing. ",
Lauren,,,,NA,"Does the GSP have plans to implement supply augmentation (e.g., recharge projects, desalinating brackish groundwater) in the basin to achieve sustainability?","No: No plans in place for supply augmentation
Somewhat: Potential projects or evaluations of feasibility to implement supply augmentation mentioned
Yes: Planned supply augmentation described in detail to achieve sustainability","recharge, managed aquifer recharge, MAR, desalin*, brackish groundwater",Somewhat,"The City of San Luis Obispo has been utilizing recycled water as a component of its multi-source water supply since 2006. The City’s goal is to use this water source to the highest and most beneficial use. The City is committed to the expansion of its non-potable recycled water programs and to the development of a potable reuse program to supplement groundwater and/or surface water supplies. The delivery of the City’s recycled water to parties within the Edna Valley area has been identified as a potential short-term augmentation project to offset further lowering of groundwater levels within the Edna Valley. With current in-City recycled water demands and influent into the WRRF, it is anticipated that the City could provide 500-700 acre-feet of recycled water annually with quantities decreasing as new in-City users come online, as indoor water conservation is increased as a result of statewide water efficiency mandates, and as the City develops potable reuse projects to supplement its water supplies. In-City groundwater basin augmentation efforts, new regulations, drought, additional in-City customers, and the like could reduce the quantity available to outside users by several hundred acre-feet per year in the foreseeable future. The project includes the construction of 2,600 feet of 8-inch pipeline, a pumpstation, and a turnout to connect to the existing Edna Valley Growers Mutual Water Company distribution system. The project would allow for the delivery of approximately 100 AF/Month in the winter months with minimal amounts available during summer months and would replace some of the agricultural irrigation demands currently met by groundwater.

9.4.3. State Water Project Recharge Basin
To enhance recharge in the Edna Valley, a groundwater recharge basin could be constructed to percolate SWP water. A groundwater recharge basin is a bermed basin structure designed for the purpose of efficiently allowing water collected in the basin to infiltrate through the ground surface, percolate through the vadose zone, and ultimately recharge the underlying aquifer. The concept of this project is to construct a recharge basin in the Edna Valley and supply it with water obtained from the SWP to recharge the aquifer.
The conceptual location selected for this project is near the southeast corner of Biddle Ranch Road and State Highway 227 (aka, Edna Road, Figure 9-3). This area is classified as having high recharge potential in the Stillwater Percolation zone Study discussed in Chapter 4 (Basin Setting). This land is currently utilized for agriculture, and it is assumed that a parcel of land adequate to build the recharge basin could be purchased. Water would be conveyed via a 6,000 foot 6-inch pipeline from the SWP pipeline, along Biddle Ranch Rd, to a newly constructed recharge basin on approximately 5 acres of land along Orcutt Road.",,,
Lauren,,,,NA,"Do they evaluate whether Project and Management Actions close the gap for current and projected sustainable yield (e.g., overdraft as compared to the projected sustainable yield)? ","No: No mention of sustainable yield or overdraft, or closing the gap through PMAs
Somewhat: PMAs are described to close the gap but are future potential projects
Yes: Planned PMAs are identified as those that close the gap for projected sustainable yield and is demonstrated quantitatively","sustainable yield, overdraft, balance",Somewhat,The circumstance for implementation of this project is driven by the overdraft conditions in the Edna Valley,9.4.,"throughout 9.4 under each PMA's Project Implementation section, this same statement is made about overdraft. Its not very descriptive but is included as a qualifying statement/justification for the PMA",
Lauren,,,,NA,Does the GSP reference / propose any new water markets in the basin?,"No: No new water markets referenced or proposed
Somewhat: no somewhat for this question
Yes: New water markets are referenced or proposed",water market,No,,,,
Lauren,,,,NA,"Does the GSP identify the potential impact of climate change on obtaining/crossing thresholds for Sustainable Management Criteria (e.g., as a driver of undesirable result or potential reason for crossing a minimum threshold)?","No: No impacts from climate change referenced in SMC
Somewhat: References climate change impacts but does not identify as a reason for crossing thresholds
Yes: Explicitly identifies climate change as a reason for obtaining/crossing thresholds for SMC",climate change,No,,,,
Lauren,,,,NA,"Does the GSP includes details on coordination with water quality control programs (e.g., Regional Water Quality Control Board, CV-Salts)?","No: No mention of RWQCB or it is mentioned but coordination not discussed at all
Somewhat: Recognizes RWQCB as interested party or stakeholder but details of coordination not included
Yes: Coordination between RWQCB and GSA are clearly defined","Regional Water Quality Control Board (RWQCB), CV-Salts",No,"Currently, the RWQCB is enforcing a replacement water program to provide treatment for wells impacted by the TCE plume. A web page has been established by the Water Board to provide the latest information to the public and can be accessed at https://www.waterboards.ca.gov/ centralcoast/water_issues/hot_topics/tce_pce_info/tce_pce_index.html. The TCE plume will be monitored for the GSP through tracking the concentration reported at WQ-5 and observing published plume maps over time. A general trend of decreasing TCE concentration, along with plume containment, would be measures of success in plume management.",7-16 / 7.4.4.2,,
,,,,NA,"How many PMAs are there (total #, including tiers)?","No spectrum, just # of PMAs",,8,,,,
,,,,NA,"Are the PMAs all planned projects?  If not, please elaborate whether projects are proposed and how many are proposed versus planned?","no = all proposed
somewhat = mix of planned and proposed
yes = all planned",,Somewhat,,,Approximately 3 of the projects are scenarios or potential projects (Modeling of multiple projects; Discharge relocation; recharge basin) while the other 4 projects are state projects and not uniquely proposed by the GSA. It was difficult to decipher if any at all were uniquely planned by the GSA for the GSP. All were ongoing/current projects or proposed/hypothetical,
